"book_id","title","author","categories"
"55759fb83935610007660000","Making Habits, Breaking Habits","Jeremy Dean","Personal Development, Motivation & Inspiration"
"52a6df4b383936000c1b0000","How to Stop Worrying and Start Living","Dale Carnegie ","Mindfulness & Happiness, Personal Development"
"5f43d17e6cee070006d1dc98","Vagina","Lynn Enright","Parenting, Sex & Relationships, Health & Nutrition"
"570a22478b5d6e0003000145","The Da Vinci Curse","Leonardo Lospennato","Personal Development, Career & Success"
"57b2e333381bcc00031e0626","Reading the Comments","Joseph M. Reagle Jr.","Technology & the Future, Society & Culture"
"59c8da8eb238e10005c2018b","Guter Sex trotz Liebe","Ulrich Clement","Sex & Relationships"
"5d1cac026cee070006feda24","Ist die Schule zu blöd für unsere Kinder?","Jürgen Kaube","Education, Parenting"
"57d4656eb20bac00031a0d4a","Und sie fliegt doch","Dave Goulson","Nature & Environment"
"59064c1fb238e10008b85733","The Making of Donald Trump","David Cay Johnston","Politics"
"5f5bcfb36cee0700064eb7a1","Erfolg aus Prinzip","Adrian Rouzbeh","Personal Development, Career & Success"
"5853121158b1350004ed1741","Sex","Christopher Ryan & Cacilda Jethá","Science, Sex & Relationships"
"580b66aad4d2ce0003dd2443","This Is Where You Belong","Melody Warnick","History, Mindfulness & Happiness, Motivation & Inspiration"
"5f7f2a546cee07000646a95d","Was ich gelernt habe","John Strelecky","Motivation & Inspiration, Biography & Memoir"
"5df215cc6cee0700089be5f7","The Call of the Wild and Free","Ainsley Arment","Education, Parenting"
"55c7c8006664360007580000","Working Together","Michael D. Eisner with Aaron Cohen","Communication Skills, Entrepreneurship"
"55ed2d0f11ad1a0009000069","Um Leben und Tod","Henry Marsh","Philosophy, Science, Biography & Memoir"
"5bf1f6f16cee070007ce4d01","The Messy Middle","Scott Belsky","Career & Success, Entrepreneurship"
"5e839a026cee070006fb6050","Notorious RBG","Irin Carmon and Shana Knizhnik","Biography & Memoir"
"5d0a1e956cee070007e3d20b","Why We Get the Wrong Politicians","Isabel Hardman","Politics"
"57a8c1141c2e11000357faba","The Mind Club","Daniel M. Wegner and Kurt Gray","Productivity"
"56407c523866330007590000","The Blue Zones","Dan Buettner","Health & Nutrition"
"58e20ad3fe685600046c9386","Don’t Sleep, There Are Snakes","Daniel Everett","Science"
"53e20ab26339360007290000","Pitch Perfect","Bill McGowan and Alisa Bowman","Marketing & Sales, Communication Skills"
"50a108ede4b0a13d41357f9b","Die glückliche Gesellschaft","Richard Layard","Psychology, Mindfulness & Happiness, Society & Culture"
"5db08c0a6cee07000742365d","With the End in Mind","Kathryn Mannix","Health & Nutrition, Biography & Memoir"
"5bd969c16cee070007bc4c7a","Make Time","Jake Knapp and John Zeratsky","Productivity"
"55e462002852cc0009000063","The Time Paradox","Philip Zimbardo & John Boyd","Psychology"
"5c87bb056cee0700077267ce","Founders at Work","Jessica Livingston","Entrepreneurship"
"5f082e1a6cee070007e4f8c3","Eat Sleep Work Repeat","Bruce Daisley","Productivity, Corporate Culture, Career & Success"
"559bca123966610007b40000","Surprise","Tania Luna and LeeAnn Renninger","Psychology, Motivation & Inspiration"
"5f319cec6cee070006606570","Weite Wege Wandern","Christine Thürmer","Motivation & Inspiration"
"5e54ff876cee070006e3e3f4","Die große Entzauberung","Tobias Haberl","Philosophy"
"5a80e78bb238e100072f702c","Das Digital","Viktor Mayer-Schönberger & Thomas Ramge","Technology & the Future"
"5b589d1fb238e10007a4bb5e","Tribe","Sebastian Junger","Psychology, Politics, History"
"56d4578dbb82ae0007000090","Year of Yes","sdjfhdjf",
"5bf41cfe6cee07000758f168","Imagine It Forward","Beth Comstock with Thal Raz","Creativity, Biography & Memoir, Entrepreneurship"
"564a0f336634310007b30000","Kreativität","Mihaly Csikszentmihalyi","Psychology, Creativity"
"53ea1bcc3137370007570000","Das Gehirn eines Buddha","Rick Hanson","Psychology, Mindfulness & Happiness, Religion & Spirituality"
"5f76e9c36cee07000602f1c1","The Quiet Mind","John E. Coleman","Mindfulness & Happiness, Religion & Spirituality, Biography & Memoir"
"5f1a136c6cee070006c46047","Against Creativity","Oli Mould","Creativity, Society & Culture"
"5984e8f5b238e100054c1ce9","Zen-Geist Anfänger-Geist","Shunryu Suzuki","Philosophy, Mindfulness & Happiness, Religion & Spirituality"
"555c54243930300007700000","Brainfluence","Roger Dooley","Psychology, Marketing & Sales"
"55f6ea9f29161a0009000114","Get Some Headspace","Andy Puddicombe","Mindfulness & Happiness, Health & Nutrition"
"5f7a592f6cee070006995f01","Das große Buch vom Schlaf","Matthew Walker","Health & Nutrition"
"5846b6f0714e5f00047cdc89","The Way Back","F.H. Buckley","Society & Culture"
"5a927133b238e10006d081f2","How to be Heard","Julian Treasure","Communication Skills"
"5acca8e8b238e1000747de9e","What You Don't Know about Leadership, But Probably Should","Jeffrey A. Kottler","Management & Leadership"
"5750027f7bea3d0003c7158d","The Tyranny of Email","John Freeman","Technology & the Future"
"5c1ec20b6cee070008e79f57","Die Genussformel","Werner Gruber","Science"
"54214b2437303300083e0000","The Communist Manifesto","Karl Marx and Friedrich Engels","Philosophy, Politics"
"5f4411506cee070006906342","Wuhan Diary","Fang Fang","Society & Culture, Biography & Memoir"
"5ee3666c6cee070006837783","Losing Earth","Nathaniel Rich","Nature & Environment, Politics"
"5eac86026cee0700060f4fd0","In the FLO","Alisa Vitti","Health & Nutrition"
"5681bb91704a88000700005f","Merchants of Doubt","Naomi Oreskes & Erik M. Conway","Nature & Environment, Society & Culture"
"56660f65cb2fee0007000019","Clay Water Brick","Jessica Jackley","Entrepreneurship"
"54862c3763316200092f0100","… trotzdem ja zum Leben sagen","Viktor Frankl","Psychology, Biography & Memoir"
"5b01a475b238e100075e00a8","Economics for the Common Good","Jean Tirole","Economics"
"5ecd5b676cee0700078a3fa3","Get a Life!","Rick Hughes","Productivity, Mindfulness & Happiness"
"53f477ed34333900086e0000","The Rebel Rules","Chip Conley","Marketing & Sales, Entrepreneurship"
"5c3c69786cee07000791ab21","Der Mythos vom starken Führer","Archie Brown","Politics"
"5d0572356cee070007e3ca5c","Konservativ 21.0","Andreas Rödder","Politics"
"54eaf1c7393366000a590000","Steal Like an Artist","Austin Kleon","Creativity"
"555b06d16135330007370000","Lean Analytics","Alistair Croll and Benjamin Yoskovitz","Entrepreneurship"
"50f407b1e4b0627d64b97abd","Influence","Robert B. Cialdini","Psychology, Marketing & Sales, Communication Skills"
"5f7efa1a6cee070006d700d1","Bewusstheit","Christian Bischoff","Mindfulness & Happiness, Motivation & Inspiration"
"58fc9d2ba6d7cf0004aeb930","Hygge","Meik Wiking","Mindfulness & Happiness, Personal Development"
"5725fee1f2d1b1000391f2ad","Red Notice","Bill Browder","Economics, Biography & Memoir"
"5e40b14c6cee070006b5f908","Faszination New Work","Dorothee Brommer, Sabine Hockling, Annika Leopold (Hrsg.)","Corporate Culture, Management & Leadership, Entrepreneurship"
"58bd17c3c7c53e00041d6602","The Snowball","Alice Schroeder","Money & Investments, Biography & Memoir"
"530c9be634623100089f0000","One Simple Idea","Stephen Key ","Motivation & Inspiration, Entrepreneurship"
"5f10c5956cee070006c1f66b","Der tägliche Stoiker","Ryan Holiday & Stephen Hanselman","Philosophy, Personal Development"
"52cc0b8564326600110e0000","The Charisma Myth","Olivia Fox Cabane","Psychology, Personal Development, Communication Skills"
"5e8397306cee070006fb604e","Status Anxiety","Alain de Botton","Philosophy, Society & Culture"
"5d7265596cee0700082d109b","Happy","Derren Brown","Philosophy, Mindfulness & Happiness"
"58ecb00a511add00045ae2c8","On the Shortness of Life","Seneca","Philosophy"
"5444b35f6161330008170000","The Hour Between Dog and Wolf","John Coates","Money & Investments, Science, Economics"
"5547768b36663200074a0000","The Monopolists","Mary Pilon","History"
"54fdc7f6626661000a670000","Joy Inc.","Rich Sheridan","Corporate Culture, Management & Leadership"
"5b222570b238e1000766f9b9","Lob des Fußballs","Jürgen Kaube","Society & Culture"
"58724dd26267350004ccad45","Die Neandertaler und wir","Svante Pääbo","Science, History"
"571e08e5da6afc00037e2584","Curate This!","Steven Rosenbaum","Marketing & Sales, Communication Skills"
"530ca8da3533320008000000","Hooked","Nir Eyal","Marketing & Sales"
"5ac37407b238e10007c07d9c","Leben 3.0","Max Tegmark","Technology & the Future"
"58b40ad28566cb0004c1f3ec","I Contain Multitudes","Ed Yong ","Science, Health & Nutrition"
"5c28e5956cee070007b4634f","Becoming","Michelle Obama","Biography & Memoir"
"555b42eb6135330007150100","How to Talk So Kids Will Listen & Listen So Kids Will Talk","Adele Faber and Elaine Mazlish","Psychology, Parenting"
"5b4e8eefb238e10007b7ecec","Wie Demokratien sterben","Steven Levitsky & Daniel Ziblatt","Politics"
"588f630c1a8b8f00045e1332","The Dark Net","Jamie Bartlett","Technology & the Future"
"5b8319c2b238e10007d7deea","The Knowledge Illusion","Steven Sloman & Philip Fernbach","Science"
"50d72a70e4b045383aa45e21","Nudge","Richard H. Thaler","Productivity, Motivation & Inspiration"
"53c6724338393400073b0100","Enchantment","Guy Kawasaki","Marketing & Sales, Career & Success, Motivation & Inspiration"
"5db595af6cee0700087a2bc4","Rebel Ideas","Matthew Syed","Psychology, Career & Success, Management & Leadership"
"56e0315e26ea840007000054","The Economy of You","Kimberly Palmer","Entrepreneurship"
"5b0229acb238e100074e37ac","The Culture Code","Daniel Coyle","Psychology, Corporate Culture, Management & Leadership"
"56143a0836323300072b0000","A Bone to Pick","Mark Bittman","Health & Nutrition"
"5b022f06b238e100074e37b4","Die Meinung der anderen","Tali Sharot","Psychology"
"5dd7e4e46cee0700084a7774","What You Do Is Who You Are","Ben Horowitz","Corporate Culture"
"5a11e326b238e10006bd0f37","The American Spirit","David McCullough","Politics"
"5e8c6ca06cee070006883383","The Power of Showing Up","Daniel J. Siegel and Tina Payne Bryson","Psychology, Parenting"
"5f3f95596cee070006d1cede","Was Paare wissen müssen","Ursula Nuber","Sex & Relationships"
"54a986006233320009000000","Turn the Ship Around","L. David Marquet","Management & Leadership"
"5ca332946cee070007a59377","The Obesity Code","Jason Fung","Health & Nutrition"
"5e74c67a6cee0700069ea407","The Languages of Leadership","Wendy Born","Communication Skills, Management & Leadership"
"54cf8171323335000a100000","Becoming the Boss","Lindsey Pollak","Career & Success, Management & Leadership"
"53032f6e64313100081a0000","The Psychology of Winning","Dr. Denis Waitley","Psychology, Personal Development"
"5d7f913b6cee0700095efff4","Life’s Amazing Secrets","Gaur Gopal Das","Mindfulness & Happiness, Religion & Spirituality"
"548a16e733633700096e0000","The Happiness of Pursuit","Chris Guillebeau","Mindfulness & Happiness, Health & Nutrition"
"58739c68dc846a0004a77f06","Payoff","Dan Ariely","Motivation & Inspiration"
"56e6e15e9854a500070000fb","A Planet of Viruses","Carl Zimmer","Science, Health & Nutrition"
"587a825fa8cb0a000443a1ad","Cat","Katharine M. Rogers","Nature & Environment"
"5f19fefb6cee070006090e28","Bargaining for Advantage","G. Richard Shell","Communication Skills, Career & Success"
"56d412f3bb82ae0007000002","The Storytelling Animal","Jonathan Gottschall ","Science, Communication Skills, Motivation & Inspiration"
"58f4a0821507cf00046b9952","Failing Forward","John C. Maxwell","Career & Success, Management & Leadership"
"5977a828b238e100057033b7","Hillbilly-Elegie","J.D. Vance","Society & Culture, Biography & Memoir"
"54326e2638353300082a0000","The Organized Mind","Daniel Levitin","Psychology, Productivity"
"58950b020be35600040371c4","Traction","Gino Wickman","Management & Leadership, Entrepreneurship"
"59ec88adb238e1000645542f","Neuro-linguistic Programming for Dummies","Romilla Ready, Kate Burton","Personal Development, Psychology, Communication Skills"
"57adb5bd99b53c0003855494","Die Schock-Strategie","Naomi Klein","Economics, Politics"
"5406d3343933310008080000","Parasite Rex","Carl Zimmer","Nature & Environment"
"55478b0b3666320007410100","What Your CEO Needs to Know About Sales Compensation","Mark Donnolo","Corporate Culture"
"51016e40e4b0991857b9260e","Still","Susan Cain","Psychology, Communication Skills"
"5432753b38353300084f0000","The Behavior Gap","Carl Richards","Money & Investments, Personal Development"
"5dec26856cee0700083c445e","Founded After 40","Glenda Shawley","Entrepreneurship"
"5c35c7706cee0700078a9bba","The Bitcoin Standard","Saifedean Ammous","Money & Investments, Economics"
"516bbd8de4b01b686deb9b19","Our Inner Ape","Frans de Waal","Psychology, Science, Sex & Relationships"
"5653212c32663500071c0000","Altruism","Matthieu Ricard","Motivation & Inspiration"
"534d480b6633610007000000","Fast Food Nation","Eric Schlosser","Health & Nutrition, Society & Culture"
"573d8ba8c56df4000346fd16","Rendezvous mit einem Oktopus","Sy Montgomery","Nature & Environment"
"53cf890f3630650007470100","Selfish Reasons to Have More Kids","Bryan Caplan","Parenting"
"5bfd73cb6cee070007f92271","Astroball","Ben Reiter","Science, Corporate Culture, Career & Success"
"55350c5266386300074d0100","Der Drache in meiner Garage","Carl Sagan","Science, Religion & Spirituality"
"566ebe6bddd17a000700001d","Neustart im Kopf","Norman Doidge","Psychology, Science"
"5563c5666461640007100100","Leaving Microsoft to Change the World","John Wood","Management & Leadership, Biography & Memoir"
"5831b27c8478e30004aeff67","You May Also Like","Tom Vanderbilt","Psychology, Society & Culture"
"5b15ec2eb238e100070f4699","The Five Most Important Questions You Will Ever Ask About Your Organization","Peter F. Drucker","Management & Leadership, Entrepreneurship"
"51483f99e4b0f71597bd135c","Waterfall to Agile","Ade Shokoya","Corporate Culture"
"5cd15bfb6cee070008f3fe25","Crashed","Adam Tooze","Economics"
"5c63d3296cee0700078d6f19","Game Changers","Dave Asprey","Personal Development"
"56eff9eea3f302000700004c","Suspicious Minds","Rob Brotherton","Psychology, Society & Culture"
"5d0578e86cee0700091f7dfc","Achterbahn","Ian Kershaw","History"
"5bd0960a6cee0700072063fc","Leadership","Doris Kearns Goodwin","Management & Leadership"
"5b529a11b238e10007b7ed60","The Yes Brain","Daniel J. Siegel & Tina Payne Bryson","Psychology, Parenting"
"5b79bd06b238e100077000da","The CEO Next Door","Elena Botelho and Kim Powell","Management & Leadership"
"543947a93366320008000000","Bargain Fever","Mark Ellwood","Psychology"
"5416b1083861300008210000","The Prince","Niccolò Machiavelli","Philosophy, Management & Leadership, Politics"
"53cf8c1836306500076a0100","The Second Machine Age","Erik Brynjolfsson and Andrew McAfee","Technology & the Future"
"57dbef8a84aa58000368e7b0","Scham","Jennifer Jacquet","Psychology"
"58f146a586c51e0004dd646b","60 Seconds & You’re Hired!","Robin Ryan","Career & Success"
"5c570ea26cee070008d6c880","Crowds and Power","Elias Canetti","Psychology, Society & Culture, History"
"5e7dd81b6cee070006510017","Human/Machine","Daniel Newman and Olivier Blanchard","Technology & the Future, Career & Success, Entrepreneurship"
"59d5f601b238e10006d63752","Necessary Endings","Henry Cloud","Corporate Culture, Management & Leadership"
"5e11f5fd6cee070008dc6f28","Period Power","Maisie Hill","Health & Nutrition"
"561c1de436356400077e0000","Just Mercy","Bryan Stevenson","Society & Culture, History"
"580ba383d4d2ce0003dd24a1","Silent Spring  ","Rachel Carson ","Nature & Environment, Politics"
"5c8c45e26cee070007beaa4d","Der Hamster verlässt das Rad","Christopher M. Klein und Jens M. Helbig","Money & Investments, Career & Success"
"55d1d831688f6700090000d5","SuperFreakonomics","Steven D. Levitt & Stephen J. Dubner","Economics"
"5d88ab196cee070007d55f8e","Der Crash ist da","Florian Homm, Moritz Hessel & Markus Krall","Money & Investments"
"528a271f37326300080b0000","Antifragile","Nicholas Nassim Taleb","Science, Economics"
"54eaf4b6393366000a7e0000","The Untethered Soul","Michael A. Singer","Mindfulness & Happiness, Religion & Spirituality"
"5f2d300a6cee07000669b600","Leadership and the Rise of Great Powers","Yan Xuetong","Management & Leadership, Politics"
"59aea2b6b238e100071b079a","On Tyranny","Timothy Snyder","Politics"
